name,content,label
calibre_2423.mobi,chapter one it was a preface acknowledgements,books
banner_8975.ai,layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
backup_2026-04-07.zip,compressed archive contents compressed archive contents,archives
interview_recording_1243.flac,,audio
vacation_mountains.jpeg,,images
logo_draft_v957.psd,layer mask vector artboard,design
hours_tracking_7047.ods,"column,values sum of expenses column,values budget forecast q1",spreadsheets
expenses_may.xlsx,,spreadsheets
document1,,other
server_main.go,import pandas as pd function render props,code
styles_main.css,,code
calibre_1168.mobi,chapter one it was a chapter one it was a chapter one it was a,books
receipt_2341.pdf,invoice total due agreement between parties,documents
meeting_notes_2023-10-03.txt,meeting agenda attendees dear sir or madam meeting agenda attendees,documents
export_events.csv,,data
project_export_6920.7z,compressed archive contents compressed archive contents compressed archive contents compressed archive contents,archives
vacation_beach.jpeg,,images
photos_archive_2022.tar.gz,,archives
cooking_book.epub,chapter one it was a,books
photos_archive_2022.tar.gz,compressed archive contents compressed archive contents,archives
logo_draft_v6257.psd,layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
birthday_2026.mp4,,videos
server_main.go,import pandas as pd,code
training_cooking.key,slide overview agenda,presentations
styles_main.css,export default component,code
gothic_6856.otf,,fonts
gardening_book.epub,preface acknowledgements preface acknowledgements,books
app_component_5960.tsx,export default component function render props export default component import pandas as pd,code
letter_to_hooli.txt,,documents
customers_export.tsv,"id,name,value id,name,value",data
server_main.go,export default component function render props function render props function render props,code
inter_bold.ttf,,fonts
wireframes_371.fig,,design
pitch_deck_v1004.pptx,,presentations
song_demo_5214.wav,,audio
app_component_5852.tsx,export default component export default component export default component,code
lecture_physics.mkv,,videos
banner_3259.ai,,design
history_book.epub,chapter one it was a chapter one it was a,books
invoice_3776_initech.pdf,invoice total due,documents
interview_recording_9960.flac,,audio
app_component_4580.tsx,,code
history_book.epub,preface acknowledgements,books
wireframes_1141.fig,layer mask vector artboard layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
interview_recording_1775.flac,,audio
server_main.go,function render props export default component function render props,code
config_7500.json,"id,name,value",data
server_main.go,function render props,code
calibre_2445.mobi,preface acknowledgements preface acknowledgements,books
birthday_2025.mp4,,videos
calibre_3771.mobi,preface acknowledgements preface acknowledgements,books
photos_archive_2021.tar.gz,compressed archive contents compressed archive contents compressed archive contents compressed archive contents,archives
wireframes_7.fig,layer mask vector artboard,design
lecture_marketing.mkv,,videos
letter_to_acme.txt,meeting agenda attendees meeting agenda attendees,documents
wireframes_6307.fig,layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
hours_tracking_1264.ods,"column,values sum of expenses",spreadsheets
vacation_mountains.jpeg,,images
hours_tracking_6198.ods,"column,values",spreadsheets
invoice_3209_hooli.pdf,dear sir or madam,documents
photos_archive_2017.tar.gz,,archives
resume_alex_nova.docx,agreement between parties,documents
IMG_2264.jpg,,images
backup_2025-10-03.zip,compressed archive contents,archives
birthday_2020.mp4,,videos
VID_740.mp4,,videos
training_gardening.key,,presentations
invoice_9053_globex.pdf,dear sir or madam invoice total due meeting agenda attendees,documents
song_demo_7514.wav,,audio
IMG_4848.jpg,,images
receipt_9090.pdf,invoice total due dear sir or madam,documents
cooking_book.epub,,books
document1,,other
inter_bold.ttf,,fonts
calibre_2107.mobi,preface acknowledgements preface acknowledgements chapter one it was a,books
config_2540.json,"{""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42} id,name,value {""status"": ""ok"", ""items"": 42}",data
newfile_8214,,other
report_draft_5184.docx,invoice total due invoice total due,documents
backup_2015-11-11.zip,compressed archive contents,archives
metrics_2017-06-26.json,"{""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42} id,name,value",data
calibre_1622.mobi,preface acknowledgements preface acknowledgements preface acknowledgements preface acknowledgements,books
drone_flight_lake.mov,,videos
styles_main.css,,code
budget_2025.xlsx,sum of expenses,spreadsheets
calibre_5079.mobi,preface acknowledgements chapter one it was a,books
gothic_3347.otf,,fonts
voice_memo_1654.m4a,,audio
newfile_1644,,other
calibre_7729.mobi,,books
VID_9397.mp4,,videos
resume_jo_garcia.docx,,documents
document1,,other
download_6925,,other
lecture_history.mkv,,videos
physics_book.epub,chapter one it was a preface acknowledgements preface acknowledgements,books
manual_v3182.pdf,dear sir or madam agreement between parties agreement between parties dear sir or madam,documents
photos_archive_2024.tar.gz,compressed archive contents,archives
invoice_4895_initech.pdf,,documents
photos_archive_2017.tar.gz,compressed archive contents compressed archive contents,archives
styles_main.css,function render props function render props,code
history_book.epub,preface acknowledgements chapter one it was a chapter one it was a,books
cooking_book.epub,chapter one it was a chapter one it was a chapter one it was a,books
calibre_1426.mobi,preface acknowledgements,books
logo_draft_v9850.psd,layer mask vector artboard layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
pitch_deck_v9537.pptx,market opportunity pricing market opportunity pricing slide overview agenda slide overview agenda,presentations
family_graduation.png,,images
grotesk_medium.woff2,,fonts
document1,,other
IMG_4261.jpg,,images
wireframes_105.fig,layer mask vector artboard layer mask vector artboard,design
app_component_3550.tsx,import pandas as pd export default component export default component,code
drone_flight_beach.mov,,videos
song_demo_3799.wav,,audio
expenses_feb.xlsx,,spreadsheets
scan_doc3811.jpg,,images
wireframes_4594.fig,,design
download_5694,,other
metrics_2017-11-24.json,,data
VID_5510.mp4,,videos
export_events.csv,,data
hours_tracking_7042.ods,,spreadsheets
untitled_9619,,other
hours_tracking_7477.ods,"column,values budget forecast q1",spreadsheets
manual_v6463.pdf,invoice total due dear sir or madam invoice total due dear sir or madam,documents
newfile_807,,other
grotesk_medium.woff2,,fonts
photos_archive_2026.tar.gz,compressed archive contents compressed archive contents,archives
customers_export.tsv,"id,name,value {""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
marketing_book.epub,preface acknowledgements chapter one it was a,books
export_orders.csv,"id,name,value id,name,value",data
inter_bold.ttf,,fonts
lease_agreement_253.pdf,dear sir or madam dear sir or madam invoice total due,documents
vacation_city.jpeg,,images
song_demo_5019.wav,,audio
wireframes_7131.fig,,design
banner_3206.ai,layer mask vector artboard,design
budget_2016.xlsx,"column,values column,values",spreadsheets
inter_bold.ttf,,fonts
styles_main.css,export default component function render props import pandas as pd import pandas as pd,code
meeting_notes_2023-12-23.txt,meeting agenda attendees dear sir or madam invoice total due,documents
metrics_2021-07-15.json,,data
customers_export.tsv,,data
untitled_5622,,other
document1,,other
training_gardening.key,market opportunity pricing market opportunity pricing slide overview agenda,presentations
banner_254.ai,layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
grotesk_medium.woff2,,fonts
grotesk_medium.woff2,,fonts
interview_recording_5045.flac,,audio
pitch_deck_v3953.pptx,market opportunity pricing,presentations
app_component_5376.tsx,export default component export default component function render props,code
customers_export.tsv,,data
podcast_ep5678.mp3,,audio
vacation_mountains.jpeg,,images
song_demo_7885.wav,,audio
lecture_marketing.mkv,,videos
screenshot_2016-01-02.png,,images
lecture_history.mkv,,videos
budget_2016.xlsx,,spreadsheets
birthday_2018.mp4,,videos
IMG_3428.jpg,,images
meeting_notes_2025-05-04.txt,invoice total due,documents
expenses_apr.xlsx,"column,values",spreadsheets
query_runner.py,import pandas as pd function render props export default component,code
meeting_notes_2025-07-24.txt,meeting agenda attendees dear sir or madam agreement between parties invoice total due,documents
calibre_8026.mobi,chapter one it was a chapter one it was a preface acknowledgements preface acknowledgements,books
birthday_2015.mp4,,videos
customers_export.tsv,"id,name,value id,name,value {""status"": ""ok"", ""items"": 42}",data
drone_flight_city.mov,,videos
config_2048.json,"id,name,value {""status"": ""ok"", ""items"": 42}",data
server_main.go,,code
vacation_beach.jpeg,,images
calibre_3985.mobi,preface acknowledgements preface acknowledgements chapter one it was a,books
metrics_2025-09-05.json,"{""status"": ""ok"", ""items"": 42} id,name,value {""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
expenses_jan.xlsx,"column,values",spreadsheets
grotesk_medium.woff2,,fonts
project_export_2516.7z,compressed archive contents,archives
backup_2015-10-08.zip,compressed archive contents compressed archive contents compressed archive contents,archives
vacation_city.jpeg,,images
query_runner.py,import pandas as pd,code
expenses_jan.xlsx,sum of expenses,spreadsheets
gardening_book.epub,,books
untitled_2137,,other
untitled_2554,,other
quarterly_review_q1.pptx,,presentations
expenses_apr.xlsx,,spreadsheets
photos_archive_2025.tar.gz,compressed archive contents compressed archive contents compressed archive contents,archives
document1,,other
song_demo_364.wav,,audio
expenses_may.xlsx,sum of expenses sum of expenses,spreadsheets
scan_doc4503.jpg,,images
hours_tracking_4372.ods,budget forecast q1,spreadsheets
vacation_mountains.jpeg,,images
project_export_868.7z,compressed archive contents compressed archive contents,archives
wireframes_644.fig,layer mask vector artboard layer mask vector artboard,design
grotesk_medium.woff2,,fonts
drone_flight_beach.mov,,videos
song_demo_5592.wav,,audio
newfile_8291,,other
gothic_2997.otf,,fonts
project_export_2963.7z,compressed archive contents,archives
budget_2026.xlsx,"column,values column,values column,values",spreadsheets
lecture_cooking.mkv,,videos
invoice_4062_acme.pdf,,documents
inter_bold.ttf,,fonts
photos_archive_2016.tar.gz,compressed archive contents,archives
logo_draft_v1416.psd,layer mask vector artboard,design
VID_2262.mp4,,videos
config_282.json,"id,name,value {""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
